lat,lng,desc,zip,title,timeStamp,twp,addr
40.088697,-75.0901973,CLAIRE AVE & ROCKLEDGE AVE;  ABINGTON; Station 382; 2016-01-01 @ 11:57:21;,19006,EMS: GENERAL WEAKNESS,1/1/2016 11:57,ABINGTON,CLAIRE AVE & ROCKLEDGE AVE
40.2391632,-75.3045683,VALLEY FORGE RD & BOYD AVE; UPPER GWYNEDD; 2016-01-01 @ 12:00:11-Station:STA80;,19446,Fire: FIRE ALARM,1/1/2016 12:00,UPPER GWYNEDD,VALLEY FORGE RD & BOYD AVE
40.2410527,-75.2688808,LANSDALE AVE & E 7TH ST;  LANSDALE; Station 345; 2016-01-01 @ 12:14:07;,19446,EMS: HEAD INJURY,1/1/2016 12:14,LANSDALE,LANSDALE AVE & E 7TH ST
40.1847975,-75.286879,TWIN SILO DR & MORRIS RD;  WHITPAIN; Station 385; 2016-01-01 @ 12:26:09;,19422,EMS: CVA/STROKE,1/1/2016 12:26,WHITPAIN,TWIN SILO DR & MORRIS RD
40.2830039,-75.6024188,CHARLOTTE ST & LOMARA DR;  NEW HANOVER; Station 332; 2016-01-01 @ 12:32:22;,19464,EMS: FALL VICTIM,1/1/2016 12:32,NEW HANOVER,CHARLOTTE ST & LOMARA DR
40.3116295,-75.3310962,SUMMIT ST & COLONIAL AVE;  FRANCONIA; Station 339; 2016-01-01 @ 12:33:30;,18964,EMS: FALL VICTIM,1/1/2016 12:33,FRANCONIA,SUMMIT ST & COLONIAL AVE
40.0972598,-75.3853723,JAMES ST & CROSSFIELD RD; UPPER MERION; 2016-01-01 @ 12:31:23-Station:STA47;,19406,Fire: CARBON MONOXIDE DETECTOR,1/1/2016 12:31,UPPER MERION,JAMES ST & CROSSFIELD RD
40.1901039,-75.1238937,MEETINGHOUSE RD & CRESTVIEW RD; HORSHAM; 2016-01-01 @ 12:34:28;,19040,Traffic: ROAD OBSTRUCTION -,1/1/2016 12:34,HORSHAM,MEETINGHOUSE RD & CRESTVIEW RD
40.2503593,-75.2821818,8TH ST & KENILWORTH AVE;  LANSDALE; Station 345; 2016-01-01 @ 12:46:00;,19446,EMS: OVERDOSE,1/1/2016 12:46,LANSDALE,8TH ST & KENILWORTH AVE
40.1220208,-75.3483675,GEORGE ST & W OAK ST;  NORRISTOWN; Station 308A; 2016-01-01 @ 12:53:44;,19401,EMS: DEHYDRATION,1/1/2016 12:53,NORRISTOWN,GEORGE ST & W OAK ST
40.1512088,-75.2208707,ORANGE AVE & S SPRING GARDEN ST;  AMBLER; Station 351; 2016-01-01 @ 12:55:45;,19002,EMS: MEDICAL ALERT ALARM,1/1/2016 12:55,AMBLER,ORANGE AVE & S SPRING GARDEN ST
40.2610576,-75.6437701,FARMINGTON AVE & WILSON ST;  POTTSTOWN; Station 329; 2016-01-01 @ 13:06:34;,19464,EMS: SEIZURES,1/1/2016 13:06,POTTSTOWN,FARMINGTON AVE & WILSON ST
40.2657285,-75.3310738,BREMEN RD & REINERT RD;  TOWAMENCIN; Station 345B; 2016-01-01 @ 13:08:45;,19440,EMS: SYNCOPAL EPISODE,1/1/2016 13:08,TOWAMENCIN,BREMEN RD & REINERT RD
40.0811951,-75.1332615,CHELTEN HILLS DR & W CHURCH RD; CHELTENHAM; 2016-01-01 @ 13:12:43;,19027,Traffic: VEHICLE ACCIDENT -,1/1/2016 13:12,CHELTENHAM,CHELTEN HILLS DR & W CHURCH RD
40.1289152,-75.0359776,MANOR RD & WOODLAND RD; LOWER MORELAND; 2016-01-01 @ 13:19:30-Station:STA8;,19006,Fire: FIRE ALARM,1/1/2016 13:19,LOWER MORELAND,MANOR RD & WOODLAND RD
40.1369729,-75.4727228,RT422  & RAMP RT422 WB TO EGYPT RD; UPPER PROVIDENCE; 2016-01-01 @ 13:25:26;,,Traffic: ROAD OBSTRUCTION -,1/1/2016 13:25,UPPER PROVIDENCE,RT422  & RAMP RT422 WB TO EGYPT RD
40.1022557,-75.2028008,HAWS LN & FRASER RD;  SPRINGFIELD; Station 311; 2016-01-01 @ 13:26:59;,19038,EMS: RESPIRATORY EMERGENCY,1/1/2016 13:26,SPRINGFIELD,HAWS LN & FRASER RD
40.1723141,-75.4927278,RT422  & EGYPT RD UNDERPASS; UPPER PROVIDENCE; 2016-01-01 @ 13:27:37;,,Traffic: ROAD OBSTRUCTION -,1/1/2016 13:27,UPPER PROVIDENCE,RT422  & EGYPT RD UNDERPASS
40.2212266,-75.2887369,SUMNEYTOWN PIKE & RR OVERPASS;  UPPER GWYNEDD; Station 345B; 2016-01-01 @ 13:34:43;,,EMS: SUBJECT IN PAIN,1/1/2016 13:34,UPPER GWYNEDD,SUMNEYTOWN PIKE & RR OVERPASS
40.1674419,-75.4781854,MARKET ST & WATER LOOP DR; UPPER PROVIDENCE; 2016-01-01 @ 13:31:38;,19426,Traffic: VEHICLE ACCIDENT -,1/1/2016 13:31,UPPER PROVIDENCE,MARKET ST & WATER LOOP DR
40.0715721,-75.3018042,WASHINGTON ST & POPLAR ST; CONSHOHOCKEN; 2016-01-01 @ 13:32:05-Station:STA36;,19428,Fire: GAS-ODOR/LEAK,1/1/2016 13:32,CONSHOHOCKEN,WASHINGTON ST & POPLAR ST
40.278204,-75.3963637,OAK DR & HARLEYSVILLE PIKE; LOWER SALFORD; 2016-01-01 @ 13:41:54-Station:STA89;,19438,Fire: FIRE ALARM,1/1/2016 13:41,LOWER SALFORD,OAK DR & HARLEYSVILLE PIKE
40.3258065,-75.6154575,VILLAGE GREEN DR & BARTMAN AVE;  DOUGLASS; Station 332; 2016-01-01 @ 13:45:40;,19525,EMS: CVA/STROKE,1/1/2016 13:45,DOUGLASS,VILLAGE GREEN DR & BARTMAN AVE
40.2161699,-75.2219311,ELLISON DR & BISHOP DR; MONTGOMERY; 2016-01-01 @ 13:46:25-Station:STA18;,19454,Fire: FIRE ALARM,1/1/2016 13:46,MONTGOMERY,ELLISON DR & BISHOP DR
40.0347543,-75.2834237,YOUNGS FORD RD & MERION SQUARE RD; LOWER MERION; 2016-01-01 @ 13:54:03-Station:STA24;,19035,Fire: UNKNOWN TYPE FIRE,1/1/2016 13:54,LOWER MERION,YOUNGS FORD RD & MERION SQUARE RD
40.119476,-75.247143,STENTON AVE & MILITIA HILL RD;  WHITEMARSH; Station 318; 2016-01-01 @ 14:00:44;,19034,EMS: FEVER,1/1/2016 14:00,WHITEMARSH,STENTON AVE & MILITIA HILL RD
40.0890966,-75.306895,WOODSIDE RD & HILLCREST RD;  PLYMOUTH; Station 308; 2016-01-01 @ 13:59:36;,19428,EMS: FRACTURE,1/1/2016 13:59,PLYMOUTH,WOODSIDE RD & HILLCREST RD
40.0867065,-75.086947,SHERMAN AVE & ROCKLEDGE AVE;  ABINGTON; Station 382; 2016-01-01 @ 14:00:09;,19006,EMS: SUBJECT IN PAIN,1/1/2016 14:00,ABINGTON,SHERMAN AVE & ROCKLEDGE AVE
40.1305472,-75.3306088,PINE ST & W LOGAN ST; NORRISTOWN; 2016-01-01 @ 13:59:02;,19401,Traffic: VEHICLE ACCIDENT -,1/1/2016 13:59,NORRISTOWN,PINE ST & W LOGAN ST
40.3145367,-75.3528779,MONT  ; FRANCONIA; 2016-01-01 @ 14:05:45;,,Traffic: DISABLED VEHICLE -,1/1/2016 14:05,FRANCONIA,MONT
40.1330317,-75.4541834,STATION AVE & EGYPT RD; UPPER PROVIDENCE; 2016-01-01 @ 14:03:38;,19460,Traffic: DISABLED VEHICLE -,1/1/2016 14:03,UPPER PROVIDENCE,STATION AVE & EGYPT RD
40.1673092,-75.2202616,JOHNS LN & N BETHLEHEM PIKE;  LOWER GWYNEDD; Station 351; 2016-01-01 @ 14:19:29;,19002,EMS: MEDICAL ALERT ALARM,1/1/2016 14:19,LOWER GWYNEDD,JOHNS LN & N BETHLEHEM PIKE
40.1847975,-75.286879,TWIN SILO DR & MORRIS RD;  WHITPAIN; Station 385; 2016-01-01 @ 14:24:25;,19422,EMS: RESPIRATORY EMERGENCY,1/1/2016 14:24,WHITPAIN,TWIN SILO DR & MORRIS RD
40.1424329,-75.3737822,BARNWOOD CIR & PLOWSHARE RD; WEST NORRITON; 2016-01-01 @ 14:23:09-Station:STA46;,19403,Fire: BUILDING FIRE,1/1/2016 14:23,WEST NORRITON,BARNWOOD CIR & PLOWSHARE RD
40.2756328,-75.3921037,OAK DR & MAPLE AVE;  LOWER SALFORD; Station 344; 2016-01-01 @ 14:30:22;,19438,EMS: MEDICAL ALERT ALARM,1/1/2016 14:30,LOWER SALFORD,OAK DR & MAPLE AVE
40.2225957,-75.2693525,DELANCY CT & DONOVAN CT;  UPPER GWYNEDD; Station 345; 2016-01-01 @ 14:30:58;,19454,EMS: UNCONSCIOUS SUBJECT,1/1/2016 14:30,UPPER GWYNEDD,DELANCY CT & DONOVAN CT
40.0045557,-75.2843574,LANCASTER AVE & CHATHAM RD;  LOWER MERION; Station 313; 2016-01-01 @ 14:35:46;,19003,EMS: FALL VICTIM,1/1/2016 14:35,LOWER MERION,LANCASTER AVE & CHATHAM RD
40.2054756,-75.3529714,SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; Station 336; 2016-01-01 @ 14:43:00;,19446,EMS: RESPIRATORY EMERGENCY,1/1/2016 14:43,WORCESTER,SKIPPACK PIKE & MEADOWOOD DR
40.143869,-75.1367513,ELLIOTT AVE & CRESTVIEW AVE; ABINGTON; 2016-01-01 @ 14:43:37;,19090,Traffic: ROAD OBSTRUCTION -,1/1/2016 14:43,ABINGTON,ELLIOTT AVE & CRESTVIEW AVE
40.1234522,-75.350889,OAK ST & BODEY ALY;  NORRISTOWN; Station 308A; 2016-01-01 @ 14:48:55;,19401,EMS: CARDIAC EMERGENCY,1/1/2016 14:48,NORRISTOWN,OAK ST & BODEY ALY
40.3871696,-75.5323529,KUTZTOWN RD & CONGO RD;  UPPER HANOVER; Station 369; 2016-01-01 @ 14:46:58;,18073,EMS: CARDIAC EMERGENCY,1/1/2016 14:46,UPPER HANOVER,KUTZTOWN RD & CONGO RD
40.0064811,-75.2585519,HAVERFORD AVE & HAMPDEN AVE;  NARBERTH; Station 313; 2016-01-01 @ 14:59:52;,19072,EMS: FALL VICTIM,1/1/2016 14:59,NARBERTH,HAVERFORD AVE & HAMPDEN AVE
40.3992767,-75.4958782,PENN ST & QUAKERTOWN AVE; PENNSBURG; 2016-01-01 @ 15:01:28-Station:STA65;,18073,Fire: FIRE ALARM,1/1/2016 15:01,PENNSBURG,PENN ST & QUAKERTOWN AVE
40.13602,-75.354606,BEECH DR & SPRUCE ST;  WEST NORRITON; Station 308B; 2016-01-01 @ 15:03:50;,19403,EMS: ASSAULT VICTIM,1/1/2016 15:03,WEST NORRITON,BEECH DR & SPRUCE ST
40.132307,-75.3588272,NORTHRIDGE DR & BITTERSWEET CT; WEST NORRITON; 2016-01-01 @ 15:04:45-Station:STA46;,19403,Fire: CARBON MONOXIDE DETECTOR,1/1/2016 15:04,WEST NORRITON,NORTHRIDGE DR & BITTERSWEET CT
40.1568468,-75.1019942,EASTON RD & RAMP RT611 SB TO I276; UPPER MORELAND; 2016-01-01 @ 15:09:35-Station:STA10;,,Fire: FIRE ALARM,1/1/2016 15:09,UPPER MORELAND,EASTON RD & RAMP RT611 SB TO I276
40.2708211,-75.4997677,RYANFORD RD & YERGER RD;  LOWER FREDERICK; Station 331; 2016-01-01 @ 15:15:03;,19473,EMS: SYNCOPAL EPISODE,1/1/2016 15:15,LOWER FREDERICK,RYANFORD RD & YERGER RD
40.1806282,-75.0942934,LYCOMING AVE & JEFFERSON AVE;  HATBORO; Station 384; 2016-01-01 @ 15:28:33;,19040,EMS: DIABETIC EMERGENCY,1/1/2016 15:28,HATBORO,LYCOMING AVE & JEFFERSON AVE
40.2487751,-75.4707989,TOWNSHIP LINE RD & LIMERICK RD;  PERKIOMEN; Station 331; 2016-01-01 @ 15:30:22;,19473,EMS: RESPIRATORY EMERGENCY,1/1/2016 15:30,PERKIOMEN,TOWNSHIP LINE RD & LIMERICK RD
40.2440656,-75.6146616,HIGH ST;  POTTSTOWN; Station 329; 2016-01-01 @ 15:39:35;,19464,EMS: ABDOMINAL PAINS,1/1/2016 15:39,POTTSTOWN,HIGH ST
40.0175836,-75.3030897,W MONTGOMERY AVE & BOOTH LN; LOWER MERION; 2016-01-01 @ 15:40:13;,19041,Traffic: VEHICLE ACCIDENT -,1/1/2016 15:40,LOWER MERION,W MONTGOMERY AVE & BOOTH LN
40.1553466,-75.2734523,STONY BROOK DR & SUNSET DR;  WHITPAIN; Station 385; 2016-01-01 @ 15:44:48;,19422,EMS: FALL VICTIM,1/1/2016 15:44,WHITPAIN,STONY BROOK DR & SUNSET DR
40.0780181,-75.1185814,MARVIN RD & S STERLING RD; CHELTENHAM; 2016-01-01 @ 15:52:20-Station:STA3;,19027,Fire: APPLIANCE FIRE,1/1/2016 15:52,CHELTENHAM,MARVIN RD & S STERLING RD
40.1160877,-75.2098298,VALLEY GREEN RD & PENN ST;  WHITEMARSH; Station 318; 2016-01-01 @ 16:06:55;,19031,EMS: UNCONSCIOUS SUBJECT,1/1/2016 16:06,WHITEMARSH,VALLEY GREEN RD & PENN ST
40.3096342,-75.3157512,LINCOLN AVE & WOOD ALY;  TELFORD; Station 339; 2016-01-01 @ 16:16:20;,18964,EMS: RESPIRATORY EMERGENCY,1/1/2016 16:16,TELFORD,LINCOLN AVE & WOOD ALY
40.2492258,-75.6468148,BEECH ST & N CHARLOTTE ST; POTTSTOWN; 2016-01-01 @ 16:22:05;,19464,Traffic: DISABLED VEHICLE -,1/1/2016 16:22,POTTSTOWN,BEECH ST & N CHARLOTTE ST
40.088958,-75.408347,GODDARD BLVD & N GULPH RD;  UPPER MERION; Station 317; 2016-01-01 @ 16:30:36;,19406,EMS: RESPIRATORY EMERGENCY,1/1/2016 16:30,UPPER MERION,GODDARD BLVD & N GULPH RD
40.1954932,-75.1956028,MARSTEN GREEN CT & TALAMORE DR;  HORSHAM; Station 352; 2016-01-01 @ 16:38:39;,19002,EMS: SYNCOPAL EPISODE,1/1/2016 16:38,HORSHAM,MARSTEN GREEN CT & TALAMORE DR
40.0859891,-75.1463175,CHURCH RD & BENT RD;  CHELTENHAM; Station 358A; 2016-01-01 @ 16:42:31;,19095,EMS: SUBJECT IN PAIN,1/1/2016 16:42,CHELTENHAM,CHURCH RD & BENT RD
40.1335723,-75.4515182,CRESSON BLVD & EGYPT RD;  UPPER PROVIDENCE; Station 322A; 2016-01-01 @ 16:53:13;,19426,EMS: CARDIAC EMERGENCY,1/1/2016 16:53,UPPER PROVIDENCE,CRESSON BLVD & EGYPT RD
40.2290075,-75.3878525,ST PETERS RD & SEISHOLTZVILLE RD;  BERKS COUNTY; Station EMS; 2016-01-01 @ 16:56:24;,,EMS: VEHICLE ACCIDENT,1/1/2016 16:56,BERKS COUNTY,ST PETERS RD & SEISHOLTZVILLE RD
40.1194993,-75.3552798,MAIN ST & KNOX ST;  NORRISTOWN; Station 308A; 2016-01-01 @ 17:04:57;,19401,EMS: RESPIRATORY EMERGENCY,1/1/2016 17:04,NORRISTOWN,MAIN ST & KNOX ST
40.1537535,-75.1216041,EASTON RD & LAWNTON RD;  UPPER MORELAND; Station 381; 2016-01-01 @ 17:25:40;,19090,EMS: ABDOMINAL PAINS,1/1/2016 17:25,UPPER MORELAND,EASTON RD & LAWNTON RD
40.1395605,-75.3808588,CRAWFORD DR & GALBRAITH AVE;  WEST NORRITON; Station 308B; 2016-01-01 @ 17:25:10;,19403,EMS: CARDIAC EMERGENCY,1/1/2016 17:25,WEST NORRITON,CRAWFORD DR & GALBRAITH AVE
40.1416601,-75.1926912,PINETOWN RD & HIGHLAND AVE; UPPER DUBLIN; 2016-01-01 @ 17:24:46;,19034,Traffic: VEHICLE ACCIDENT -,1/1/2016 17:24,UPPER DUBLIN,PINETOWN RD & HIGHLAND AVE
40.190717,-75.5365771,CHESTNUT ST & N 7TH AVE; LIMERICK; 2016-01-01 @ 17:22:25;,19468,Traffic: VEHICLE ACCIDENT -,1/1/2016 17:22,LIMERICK,CHESTNUT ST & N 7TH AVE
40.1165753,-75.3513892,LAFAYETTE ST & PEARL ST;  NORRISTOWN; Station 308A; 2016-01-01 @ 17:27:34;,19401,EMS: UNRESPONSIVE SUBJECT,1/1/2016 17:27,NORRISTOWN,LAFAYETTE ST & PEARL ST
40.0294593,-75.3434269,BROWNING LN & MEADOWOOD RD; DELAWARE COUNTY; 2016-01-01 @ 17:33:40-Station:STA23;,19010,Fire: FIRE ALARM,1/1/2016 17:33,DELAWARE COUNTY,BROWNING LN & MEADOWOOD RD
40.1145789,-75.3446406,MAIN ST & SWEDE ST; NORRISTOWN; 2016-01-01 @ 17:33:03-Station:STA27;,19401,Fire: FIRE ALARM,1/1/2016 17:33,NORRISTOWN,MAIN ST & SWEDE ST
40.188559,-75.2547649,GYPSY HILL RD & PLYMOUTH RD;  LOWER GWYNEDD; Station 351; 2016-01-01 @ 17:34:22;,19002,EMS: HEAD INJURY,1/1/2016 17:34,LOWER GWYNEDD,GYPSY HILL RD & PLYMOUTH RD
39.99393,-75.284888,WYNNEWOOD RD & KNOX RD;  LOWER MERION; Station 313; 2016-01-01 @ 17:36:54;,19096,EMS: MEDICAL ALERT ALARM,1/1/2016 17:36,LOWER MERION,WYNNEWOOD RD & KNOX RD
40.1164676,-75.1379964,EASTON RD & MT VERNON DR; ABINGTON; 2016-01-01 @ 17:38:59;,19038,Traffic: DISABLED VEHICLE -,1/1/2016 17:38,ABINGTON,EASTON RD & MT VERNON DR
40.2060806,-75.2246178,BETHLEHEM PIKE & WELSH RD; HORSHAM; 2016-01-01 @ 17:39:50;,19454,Traffic: DISABLED VEHICLE -,1/1/2016 17:39,HORSHAM,BETHLEHEM PIKE & WELSH RD
40.1821179,-75.552677,BRIDGE ST & N PENN ST;  CHESTER COUNTY; Station EMS; 2016-01-01 @ 17:42:17;,19475,EMS: CARDIAC EMERGENCY,1/1/2016 17:42,CHESTER COUNTY,BRIDGE ST & N PENN ST
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2016-01-01 @ 17:43:38;,19403,EMS: MEDICAL ALERT ALARM,1/1/2016 17:43,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD
40.2060806,-75.2246178,BETHLEHEM PIKE & WELSH RD; HORSHAM; 2016-01-01 @ 17:40:55;,19454,Traffic: DISABLED VEHICLE -,1/1/2016 17:40,HORSHAM,BETHLEHEM PIKE & WELSH RD
40.2359915,-75.2146518,INKBERRY CIR & WOODSTREAM WAY;  MONTGOMERY; Station 345A; 2016-01-01 @ 17:54:22;,19454,EMS: CARDIAC EMERGENCY,1/1/2016 17:54,MONTGOMERY,INKBERRY CIR & WOODSTREAM WAY
40.0989491,-75.3880892,LANGDALE CT & KEEBLER RD; UPPER MERION; 2016-01-01 @ 17:57:45-Station:STA47;,19406,Fire: FIRE ALARM,1/1/2016 17:57,UPPER MERION,LANGDALE CT & KEEBLER RD
40.2058346,-75.4144034,MONTELLA CIR & CASSEL RD;  SKIPPACK; Station 336; 2016-01-01 @ 18:00:18;,19426,EMS: ALTERED MENTAL STATUS,1/1/2016 18:00,SKIPPACK,MONTELLA CIR & CASSEL RD
40.2079505,-75.2247672,BETHLEHEM PIKE;  AMBLER; Station 351; 2016-01-01 @ 17:59:14;,,EMS: VEHICLE ACCIDENT,1/1/2016 17:59,AMBLER,BETHLEHEM PIKE
40.1575057,-75.2140266,BETHLEHEM PIKE & WOODLAND AVE; AMBLER; 2016-01-01 @ 17:59:24;,19002,Traffic: VEHICLE ACCIDENT -,1/1/2016 17:59,AMBLER,BETHLEHEM PIKE & WOODLAND AVE
40.1685378,-75.4982005,BLACK ROCK RD & S TRAPPE RD; UPPER PROVIDENCE; 2016-01-01 @ 18:03:43-Station:STA98;,19468,Fire: FIRE ALARM,1/1/2016 18:03,UPPER PROVIDENCE,BLACK ROCK RD & S TRAPPE RD
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2016-01-01 @ 18:10:26;,19403,EMS: MEDICAL ALERT ALARM,1/1/2016 18:10,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD
40.324992,-75.3281748,LUTHERAN HOME DR & DEAD END;  TELFORD; Station 339; 2016-01-01 @ 18:11:09;,,EMS: HEAD INJURY,1/1/2016 18:11,TELFORD,LUTHERAN HOME DR & DEAD END
40.3012416,-75.3290454,CLIFTON CT & GATEWAY DR;  FRANCONIA; Station 339; 2016-01-01 @ 18:21:22;,18964,EMS: CHOKING,1/1/2016 18:21,FRANCONIA,CLIFTON CT & GATEWAY DR
40.0972222,-75.3761952,MALL BLVD & RAMP MALL BLVD TO I76 WB; UPPER MERION; 2016-01-01 @ 18:24:10;,,Traffic: VEHICLE ACCIDENT -,1/1/2016 18:24,UPPER MERION,MALL BLVD & RAMP MALL BLVD TO I76 WB
40.1594381,-75.214929,BETHLEHEM PIKE & BETHLEHEM PIKE; AMBLER; 2016-01-01 @ 17:59:24;,19002,Traffic: VEHICLE ACCIDENT -,1/1/2016 17:59,AMBLER,BETHLEHEM PIKE & BETHLEHEM PIKE
40.1552833,-75.2642296,PENLLYN BLUE BELL PIKE & VILLAGE CIR;  WHITPAIN; Station 385; 2016-01-01 @ 18:30:57;,19422,EMS: HEAD INJURY,1/1/2016 18:30,WHITPAIN,PENLLYN BLUE BELL PIKE & VILLAGE CIR
40.0855923,-75.3912204,GULPH RD & KIRK AVE; UPPER MERION; 2016-01-01 @ 18:33:14;,19406,Traffic: VEHICLE ACCIDENT -,1/1/2016 18:33,UPPER MERION,GULPH RD & KIRK AVE
40.251492,-75.6033497,PARK RD & RT422 UNDERPASS;  LOWER POTTSGROVE; Station 329; 2016-01-01 @ 18:36:14;,,EMS: NAUSEA/VOMITING,1/1/2016 18:36,LOWER POTTSGROVE,PARK RD & RT422 UNDERPASS
40.0859891,-75.1463175,CHURCH RD & BENT RD; CHELTENHAM; 2016-01-01 @ 18:44:07-Station:STA1;,19095,Fire: FIRE ALARM,1/1/2016 18:44,CHELTENHAM,CHURCH RD & BENT RD
40.1576463,-75.0580528,LOOP RD & METTLER RD;  LOWER MORELAND; Station 355; 2016-01-01 @ 18:53:20;,19006,EMS: RESPIRATORY EMERGENCY,1/1/2016 18:53,LOWER MORELAND,LOOP RD & METTLER RD
40.1255016,-75.3217964,NORTH HILLS DR & NATALIE LN; NORRISTOWN; 2016-01-01 @ 18:54:14-Station:STA27;,19401,Fire: GAS-ODOR/LEAK,1/1/2016 18:54,NORRISTOWN,NORTH HILLS DR & NATALIE LN
40.1641285,-75.476484,S COLLEGEVILLE RD & TOWN CENTER DR; UPPER PROVIDENCE; 2016-01-01 @ 18:58:49;,19426,Traffic: VEHICLE ACCIDENT -,1/1/2016 18:58,UPPER PROVIDENCE,S COLLEGEVILLE RD & TOWN CENTER DR
40.1286556,-75.3558476,BIRCH DR & W ELM ST;  NORRISTOWN; Station 308A; 2016-01-01 @ 19:04:47;,19401,EMS: SYNCOPAL EPISODE,1/1/2016 19:04,NORRISTOWN,BIRCH DR & W ELM ST
40.2749874,-75.4391848,SCHWENKSVILLE RD; UPPER SALFORD; 2016-01-01 @ 19:03:51-Station:STA78;,19473,Fire: VEHICLE ACCIDENT,1/1/2016 19:03,UPPER SALFORD,SCHWENKSVILLE RD
40.2749874,-75.4391848,SCHWENKSVILLE RD;  UPPER SALFORD; Station 331; 2016-01-01 @ 19:04:03;,19473,EMS: VEHICLE ACCIDENT,1/1/2016 19:04,UPPER SALFORD,SCHWENKSVILLE RD
40.2760873,-75.4373742,SCHWENKSVILLE RD & GRUBB RD; UPPER SALFORD; 2016-01-01 @ 19:05:27;,19473,Traffic: VEHICLE ACCIDENT -,1/1/2016 19:05,UPPER SALFORD,SCHWENKSVILLE RD & GRUBB RD
40.2605317,-75.3995089,BROAD ST & MUNICIPAL DR;  LOWER SALFORD; Station 344; 2016-01-01 @ 19:13:16;,,EMS: CARDIAC EMERGENCY,1/1/2016 19:13,LOWER SALFORD,BROAD ST & MUNICIPAL DR
40.1569641,-75.1431168,WELSH RD & BLAIR MILL RD;  HORSHAM; Station 352; 2016-01-01 @ 19:17:12;,19044,EMS: CARDIAC EMERGENCY,1/1/2016 19:17,HORSHAM,WELSH RD & BLAIR MILL RD
40.2217242,-75.3879897,SKIPPACK PIKE; WORCESTER; 2016-01-01 @ 19:18:06-Station:STA83;,,Fire: UNKNOWN TYPE FIRE,1/1/2016 19:18,WORCESTER,SKIPPACK PIKE
40.0941849,-75.28665,RIDGE PIKE & BUTLER PIKE; PLYMOUTH; 2016-01-01 @ 19:21:56;,19428,Traffic: VEHICLE ACCIDENT -,1/1/2016 19:21,PLYMOUTH,RIDGE PIKE & BUTLER PIKE
40.247982,-75.6523913,CHESTNUT ST & N YORK ST;  POTTSTOWN; Station 329; 2016-01-01 @ 19:28:19;,19464,EMS: NAUSEA/VOMITING,1/1/2016 19:28,POTTSTOWN,CHESTNUT ST & N YORK ST
40.0923772,-75.1605303,CHURCH RD & BICKLEY RD; CHELTENHAM; 2016-01-01 @ 19:35:46-Station:STA1;,19038,Fire: GAS-ODOR/LEAK,1/1/2016 19:35,CHELTENHAM,CHURCH RD & BICKLEY RD
40.2421914,-75.2847748,WALNUT ST & W MAIN ST;  LANSDALE; Station 345; 2016-01-01 @ 19:40:26;,19446,EMS: SUBJECT IN PAIN,1/1/2016 19:40,LANSDALE,WALNUT ST & W MAIN ST
40.1558081,-75.0617428,GREENAWALT RD & HOLT LN;  LOWER MORELAND; Station 355; 2016-01-01 @ 19:38:54;,19006,EMS: SYNCOPAL EPISODE,1/1/2016 19:38,LOWER MORELAND,GREENAWALT RD & HOLT LN
40.0879229,-75.2832089,WISTERIA LN & RED RAMBLER DR;  WHITEMARSH; Station 318; 2016-01-01 @ 19:42:04;,19444,EMS: HEMORRHAGING,1/1/2016 19:42,WHITEMARSH,WISTERIA LN & RED RAMBLER DR
40.1508958,-75.1274376,FITZWATERTOWN RD & BARTRAM RD;  UPPER MORELAND; Station 381; 2016-01-01 @ 19:47:25;,19090,EMS: SEIZURES,1/1/2016 19:47,UPPER MORELAND,FITZWATERTOWN RD & BARTRAM RD
40.2879202,-75.6473067,SUMMER GROVE LN & PINEFORD RD; UPPER POTTSGROVE; 2016-01-01 @ 19:48:14;,19464,Traffic: VEHICLE ACCIDENT -,1/1/2016 19:48,UPPER POTTSGROVE,SUMMER GROVE LN & PINEFORD RD
40.3400721,-75.5917092,CRONRATH RD & DEAD END;  DOUGLASS; Station 7A505; 2016-01-01 @ 20:02:17;,,EMS: HEAD INJURY,1/1/2016 20:02,DOUGLASS,CRONRATH RD & DEAD END
40.2449124,-75.6443631,HIGH ST & S FRANKLIN ST; POTTSTOWN; 2016-01-01 @ 20:07:56-Station:STA69;,19464,Fire: FIRE ALARM,1/1/2016 20:07,POTTSTOWN,HIGH ST & S FRANKLIN ST
40.1080768,-75.3214662,E RIDGE PIKE & JEFFERSON ST; PLYMOUTH; 2016-01-01 @ 20:13:52;,19462,Traffic: DISABLED VEHICLE -,1/1/2016 20:13,PLYMOUTH,E RIDGE PIKE & JEFFERSON ST
40.1213473,-75.4328757,APPLE VALLEY LN & AUDUBON RD; LOWER PROVIDENCE; 2016-01-01 @ 20:16:05;,19403,Traffic: VEHICLE ACCIDENT -,1/1/2016 20:16,LOWER PROVIDENCE,APPLE VALLEY LN & AUDUBON RD
